rowguid,ModifiedDate
{AB1FA68AF9184094A7AC546F716B5F2A},20171213 13:33:42.880000000
{6E90809EF5274AF8A518CD69E8B1633B},20171213 13:33:42.943000000
{64CAD28C357E4958B8272C736651CAA2},20171213 13:33:43.007000000
{90A0CF152A7E48279D5772F47B4A7E63},20171213 13:33:43.053000000
{6E73F0AD853444F99FBCA80626BFE997},20171213 13:33:43.117000000
{B9E6D42EFCB7464EA8DE74ECFC259FC1},20171213 13:33:43.163000000
{5CAAAF6E57E441B59DBC5022583F7BE7},20171213 13:33:43.223000000
{75360D05E62D407BAA55F09FC01A6AAD},20171213 13:33:43.303000000
{EF0E78194D3A44AAAE881665763F16D5},20171213 13:33:43.367000000
{BEED7428AF7A484BB511C33BAE2F0487},20171213 13:33:43.427000000
{C71742EB0FE34821AECDDBA66DDB910F},20171213 13:33:43.473000000
{780D0135A6184A108CB0E957AB3633B7},20171213 13:33:43.537000000
{52169A76F6FF4E5491E5BBC7CADB06F5},20171213 13:33:43.600000000
{2659CF67A50C4F26828E571B0FF6E00F},20171213 13:33:43.647000000
{C75196D68F7644D3B811FB072967D85A},20171213 13:33:43.710000000
{7C3CD3F1CD484AC096CE7871DD4EB3D1},20171213 13:33:43.757000000
{FBAE565F53F64AA3AC45CDF1B3BC3A89},20171213 13:33:43.820000000
{94153EC68C6F4EC1BB49FB3873E31A49},20171213 13:33:43.867000000
{171AF983519C4AAC95E13F01F2AAD53E},20171213 13:33:43.927000000
{407BE1E66077448F8BA9716F9A30D951},20171213 13:33:43.990000000
{B1403521278145E4AB62127C34E5F2E9},20171213 13:33:44.037000000
{7A72340864BF42CCADA457510DAD1DD1},20171213 13:33:44.100000000
{A6DE828074DC481D8780A87707558303},20171213 13:33:44.147000000
{92CB58F4AFC04812B2242793DBCF954A},20171213 13:33:44.210000000
{87517773AFC94316B31D74D8FE5F39C2},20171213 13:33:44.270000000
{CD0F362E2681484E8B479E5E924E4187},20171213 13:33:44.333000000
{65F22735159C4C3B8F97705AC9665C23},20171213 13:33:44.380000000
{96CD53F5C17C4A22B29ECE70EA3DA09F},20171213 13:33:44.443000000
{0030A6F34E4E4713B202721634224ADC},20171213 13:33:44.507000000
{290C936926C34B668BEF0D4BE0566BFC},20171213 13:33:44.570000000
{E25C6165BF8E45B9A9678078D3248DE1},20171213 13:33:44.617000000
{8D7B025D6BC4455F93326B9DC899D96D},20171213 13:33:44.677000000
{5FBB0578B35C41BDABEF5FA6451A81C6},20171213 13:33:45.443000000
{F8B28DE5230D40D79AB85CDC0DCE21EF},20171213 13:33:45.677000000
{6F8E1280963A4114A405001670645234},20171213 13:33:45.723000000
{9136EF27A72F41148E546882F930738A},20171213 13:33:45.787000000
{EEFB8D29C351483895DBA21D4823F2A7},20171213 13:33:45.833000000
{24A18026DF0B48408F8FCD2B0CD47FCD},20171213 13:33:45.897000000
{38921EBD0AA344FAA22DF93244900150},20171213 13:33:45.943000000
{B6D3FB868D9845AE8C1F6617706AAF21},20171213 13:33:46.007000000
{13A766E6C5B74988A5ABE244F2EFCE28},20171213 13:33:46.067000000
{82A892B1A2D8494298A0C806BE3578B1},20171213 13:33:46.113000000
{F25B868B03BB432A8890A02E1B998B1E},20171213 13:33:46.177000000
{D891361B327B4445BEC1857BD8139A70},20171213 13:33:46.240000000
{B14D5FD5A30F48C7B5194CE1D6B15A05},20171213 13:33:46.287000000
{6BD252CEB13B4CE5989163344C69C73F},20171213 13:33:46.350000000
{F4CE2336C08A4D70B5C79DC40BD286CB},20171213 13:33:46.397000000
{EBB5BAFD7D2844B7A6A6EAD999D6B796},20171213 13:33:46.460000000
{F10329A64658445DAB7A3B9811D1A803},20171213 13:33:46.507000000
{969B3508FAE240FD857FAC8CA17E9532},20171213 13:33:46.567000000
{2C0E34E566044EB1B0C3F78547901FFD},20171213 13:33:46.613000000
{3616B77F62FC43608A9B1A4663D065F4},20171213 13:33:46.677000000
{7ABCC40DB6AB428AA446BB68243CF894},20171213 13:33:46.757000000
{8325DC082BA84D078E2836DE179064BD},20171213 13:33:46.817000000
{402A66359EE145D88D4C64330CEC1FF6},20171213 13:33:47.520000000
{1D5D69AEDA994377989921B5F1035758},20171213 13:33:47.570000000
{C8F1287D9BD1477B91594418AF4F102F},20171213 13:33:47.630000000
{D236F5689EC64218970C96494A3B5160},20171213 13:33:47.677000000
{9AAF26B616554565809B0037B76AB62D},20171213 13:33:47.740000000
{B7B7306980574FFBAAC5AB2E46F84EDA},20171213 13:33:47.803000000
{F48971861CEE4FF2BC09F098129E4674},20171213 13:33:47.867000000
{B21A70A1DEF14112A94F0E61FB35B766},20171213 13:33:47.913000000
{4C9DC95B388C470D81F4BB88066C333A},20171213 13:33:47.973000000
{AA1F7FB0BB0243B2AD908F6D1F202E9A},20171213 13:33:48.020000000
{952992A487694AAF9FB3050584DE7EBF},20171213 13:33:48.083000000
{FF3BC4EA7CFF41C085EE1AFB5B63D081},20171213 13:33:48.130000000
{F5004E77C2D648A983613FCB3B74F2AD},20171213 13:33:48.193000000
{7B97901CDDCC4549B8E26521B1C7FB08},20171213 13:33:48.270000000
{0EB0F98E39884D73BAC0E91A1C57439A},20171213 13:33:48.320000000
{76B4A449ED864CFFA23E2753A3ED9B92},20171213 13:33:48.380000000
{E5998AC22034407CA5F398CCDDBE3C7F},20171213 13:33:48.427000000
{A30747192A484DC8B2B10F7D1CB2ADD8},20171213 13:33:48.490000000
{39D1F75602CF41EDA917F7A5B58E4312},20171213 13:33:48.553000000
{E4E074E034D946B9BEB079B3BA734A19},20171213 13:33:48.600000000
{23B04459B78541F3A7E519A0061AC5C1},20171213 13:33:48.663000000
{EC394C82CD134FE0B89FC778719A903A},20171213 13:33:48.710000000
{42209B4A4B5B44C383425FE53A061B5A},20171213 13:33:48.770000000
{8772822009ED4040A8BF7376014F5454},20171213 13:33:48.833000000
{731D6DD3353F478D9FB008C7B7840E93},20171213 13:33:49.367000000
{D72DE1AA88A8414A946777D464743D25},20171213 13:33:49.413000000
{14EAADBB4281483C86ADFC80F1232A41},20171213 13:33:49.473000000
{931D77E6B85A45B1BB73E6B7B676A1B0},20171213 13:33:49.553000000
{83496F7FC65848DAAF0449A056FB2E76},20171213 13:33:49.600000000
{2EF6FD76A18C40E59AE328F898BD530F},20171213 13:33:49.663000000
{7FE76FE65A04437DB770F4D1E39406CD},20171213 13:33:49.723000000
{B5624950D56C4C0DB74E0B6D17759B9F},20171213 13:33:49.770000000
{692B1FB073B04E77B09624180EA62ABF},20171213 13:33:49.833000000
{378F3A1231BD4EB7BAC55F4137C9E5DA},20171213 13:33:49.880000000
{E248FA1CCC59474C811552F28E537C88},20171213 13:33:49.943000000
{BC4E747C7A814B67A138000CC0B6EE18},20171213 13:33:50.007000000
{B89A986B76E24ED39C81DFFAB5E5EC19},20171213 13:33:50.740000000
{4469EEA92C69456CAD051316A92760FC},20171213 13:33:50.897000000
{ABC2178698284859B6814077B8DF357A},20171213 13:33:50.973000000
{994E5D00B51143BB9AD67A03A7EE9DF3},20171213 13:33:51.037000000
{2FD8FC22EFD643EDB6208B55164F4B2C},20171213 13:33:51.100000000
{26CE5833312242F288FAD399A261D8F8},20171213 13:33:51.147000000
{EE78AC9AB1B0489F8BE4658DE53BF8F2},20171213 13:33:51.210000000
{A63633D60B434DDFBA736FF7E5732823},20171213 13:33:51.270000000
{9B5A60E0956F41CA9B14405A801EF803},20171213 13:33:51.320000000
{C545109A532E435CA776A57319B43335},20171213 13:33:51.380000000
{C86A2C2A495349BBB71BED64D3BA1717},20171213 13:33:51.443000000
{8BB44FB05F5849F59744F0248505A99E},20171213 13:33:51.490000000
{F6892DC4472046718E1B51BBB01DE37A},20171213 13:33:51.553000000
{7378A3ABD83A42CFB4B02E27B4FF1750},20171213 13:33:51.600000000
{229DB65E09544C26B170C7416BEFA55A},20171213 13:33:51.663000000
{B5B6531179F5444CA649643BF8166E79},20171213 13:33:51.723000000
{BA5C6F88792D4319BEB0629CA189EE9D},20171213 13:33:51.803000000
{ADA7337592C3407AA13BA71923F199AF},20171213 13:33:51.850000000
{6F3A1CC38767412BB36881B520BAE6FF},20171213 13:33:51.913000000
{1132EB48B4014ACABCFBA932A7B1AFDE},20171213 13:33:51.960000000
{9BB1B1958F72438A95AA7CA698FBE65F},20171213 13:33:52.020000000
{2B7EA7DCB7FE43719D192B684B58E7EB},20171213 13:33:52.100000000
{C77940BACBEF41AAB9C958AC885FCEB9},20171213 13:33:52.147000000
{DBB144B251BE4E6C8DB486F4EC36E3FA},20171213 13:33:52.210000000
{3247031863704FF687FE33B2D28812E5},20171213 13:33:52.270000000
{738E0382CAE14FFAB2721BF065D0C57E},20171213 13:33:52.320000000
{ED18B6A1434546C2A8E834F3FF1C7A71},20171213 13:33:52.380000000
{7CD0E653AC214385B6E6135AAECF6891},20171213 13:33:52.443000000
{A99880C8C789435DBCEF47FDCDA69C72},20171213 13:33:52.490000000
{2E2C2069A58C465A8C04ABEE8AA7E833},20171213 13:33:52.553000000
{3C1DBF45E61143BEB429A7752BE27510},20171213 13:33:52.600000000
{D8B4D2462A024E88928737CA949A0967},20171213 13:33:52.663000000
{F457B2BE5C64459A99D1EFB1B09254EF},20171213 13:33:52.710000000
{347E000550F943AEB564D44C5E77FC82},20171213 13:33:52.770000000
{9C3867081C65445EA5E4DDD46893157E},20171213 13:33:52.833000000
{EC2E2C0E281B465083DAA470FC5B8748},20171213 13:33:52.880000000
{5D162690D25E4EFFA29AF02C5A78AC9A},20171213 13:33:52.943000000
{F0254C1340A745EAADE39C62090FC6DF},20171213 13:33:52.990000000
{8DFB0EBB97FE4F96993FB492023F3BA5},20171213 13:33:53.053000000
{51698C8E6242425381B4E5C86EE2F223},20171213 13:33:53.100000000
{CF80D4756C0F45AA9621E4978743AE3E},20171213 13:33:53.177000000
{28905C800B5744BFA6437C810875C2A4},20171213 13:33:53.240000000
{FA33E3B84CE649C0A2A1FED6BFFBA418},20171213 13:33:53.303000000
{3CBDFECB8A674847930D47E24C22010F},20171213 13:33:53.350000000
{5A1E5F296EA44B1B810C952D12118021},20171213 13:33:53.427000000
{472E2304AE5A4852AA6DBA46E247F16A},20171213 13:33:54.160000000
{FEEA84E637C34592B5C10B647F9C5743},20171213 13:33:54.410000000
{1F187E752EC94CF3878EDCCCD516544C},20171213 13:33:54.490000000
{0EF0C2E351DD46159EBF7AEF84D21B79},20171213 13:33:54.550000000
{2C12E89574D9419CB35E782CDBB2EDA7},20171213 13:33:54.613000000
{ADB848E9150349EE95CAAD41C038E99A},20171213 13:33:54.660000000
{90F00A1905F04610A989B9B0B3CF9587},20171213 13:33:54.723000000
{B6360EB03D0D414EB0E1DFF47EBDCAB1},20171213 13:33:54.770000000
{18C3108805824F6CA6815C6C43DAD314},20171213 13:33:54.833000000
{53E8943E190B48B5B4B1D10A03872FB3},20171213 13:33:54.897000000
{099030B77EC64E99A50E801F19444FBC},20171213 13:33:54.943000000
{E58933A2ABD74AE79BE037AB66137C78},20171213 13:33:55.007000000
{0612474CC2E843AC8ADE090E837310F6},20171213 13:33:55.050000000
{860C47D3CF814FC0AFBE90BBDB335CEA},20171213 13:33:55.113000000
{5F762E10CE3A40728BDA38B912C90B1A},20171213 13:33:55.177000000
{6075C0F701CD4E9CB35E8934C88C7C4D},20171213 13:33:55.223000000
{A3DF66B9E24E43C0ACEC6E29D945A4D5},20171213 13:33:55.287000000
{EFB046AC9BFD4879BF0216A49E2C7C5D},20171213 13:33:55.350000000
{3A9FEAFCE8C348768B01DF88828DEB55},20171213 13:33:55.397000000
{F1F51AE49E834D17AF6D84774AA290CB},20171213 13:33:55.460000000
{62E53BE0A1364CE7BA807AF3AC697B41},20171213 13:33:55.507000000
{FA50953F08C34871AAE9EB8A45A990B6},20171213 13:33:55.600000000
{F9E2F2A72281425FB98D3F82835C2427},20171213 13:33:55.647000000
{AC05D11EE5D6400B90B0F8A3E34A80FE},20171213 13:33:55.710000000
{669A8ECF217A4139B0F0A7192F41D528},20171213 13:33:55.770000000
{0C22AF0A28D5442E97E83EAA95D3D6A4},20171213 13:33:55.820000000
{8A8CCF4CDCFE417B977D51B61D4D14A0},20171213 13:33:55.880000000
{49E864CDE69C4550BF99BBE09FE08B8C},20171213 13:33:55.927000000
{D6BF1397313D4B5BBE5D6F10BBB7E798},20171213 13:33:55.990000000
{0B8021B7826D41599954D058A920DA4E},20171213 13:33:56.053000000
{01C574956FBE431399A85C9E268E018E},20171213 13:33:56.100000000
{6EBB780355534D6BA330FC1B484DA335},20171213 13:33:56.163000000
{DC05772AC4F647F58DB4C008FDDC8346},20171213 13:33:56.223000000
{68DCD1E6189E4A94A3BDDF65B0D4BD3B},20171213 13:33:56.270000000
{84CBD9CD300E4049B6741CC9A8A4E8CD},20171213 13:33:56.333000000
{5AB319E7D0D44203B874EF462C84E587},20171213 13:33:56.413000000
{FE0EEA8AEE5D42349AF13C772B3FE12A},20171213 13:33:56.460000000
{2221E1FDDDA743C4826493E49F860FC2},20171213 13:33:56.520000000
{391CE374F1F5449CAC808D97C8FB7CB7},20171213 13:33:56.583000000
{97134918E9F14A07A031490C210BCE92},20171213 13:33:56.630000000
{E6F1AE60816B470E84EDE36E47807088},20171213 13:33:56.710000000
{6A908C8991734D1B96A0706AE5136C6C},20171213 13:33:56.757000000
{A2CE37947C2345D1A46ABA090EF5D696},20171213 13:33:56.820000000
{C6D427EB41DE4F60B416EAF834A0D590},20171213 13:33:56.867000000
{9EAB283E9B084CE4BFF463A1778028CC},20171213 13:33:56.927000000
{1B16A10C0DAE4EB9B0DC0EF4CE31B2FD},20171213 13:33:57.007000000
{270A5AB537BD4DF2A758F3B97033BABF},20171213 13:33:57.070000000
{46B9C13863F944469C3F25346B651ADF},20171213 13:33:57.117000000
{ED2750C2F3194A68B056CA9C2F0FC165},20171213 13:33:57.177000000
{EB441605DC4D4BD481B41A47CA614736},20171213 13:33:57.223000000
{1080645ADAC44FC795E98E06C967B474},20171213 13:33:57.287000000
{DE544A997FDA4EF99F5A496AE545A9EF},20171213 13:33:57.350000000
{4BCD2370682142CE84D7B413E68F8A2F},20171213 13:33:57.397000000
{AC4A90D774404AB5AD8A463110202818},20171213 13:33:57.460000000
{65AD1F346E4346078A1307481CC7ACB3},20171213 13:33:57.520000000
{F727FEE116F8435E8EF90D57D6A218AA},20171213 13:33:58.270000000
{B39801654F9C4651994E283BC8D05435},20171213 13:33:58.570000000
{2C6DAEA644574A5486F808C70341235D},20171213 13:33:58.723000000
{82EC96076E2E408281455E00F69ACAAB},20171213 13:33:58.770000000
{F3FD35AA37E1488E99CB8C5EFA5A967C},20171213 13:33:58.833000000
{E2549667B1DE4C52BA86495476BBC44F},20171213 13:33:58.897000000
{DEF743AEDC2D410B82A4102C963E4B65},20171213 13:33:58.943000000
{6142395933234F96A371B75807083D03},20171213 13:33:59.007000000
{86A9DD8B0D7349FEBFB2AAA8D93EF7B9},20171213 13:33:59.053000000
{AC3263C1DAD54AFA87902CB1B1C9E980},20171213 13:33:59.117000000
{258655B9A99449C695674CE3FC649E22},20171213 13:33:59.177000000
{166E18AFD1494ADE9452593340645CB6},20171213 13:33:59.223000000
{635E8CDB35434D70A0267A65A3CEEABA},20171213 13:33:59.287000000
{1D3A58E3C0804742A65A5DD0963A1E41},20171213 13:33:59.333000000
{E1B3914962574B62A2F0A8B3731D3135},20171213 13:33:59.397000000
{849D860595AB473BAF7A8F843B1E586C},20171213 13:33:59.460000000
{E7BB4A10CF9B4F3E8F2AEA211238DBE9},20171213 13:33:59.507000000
{49FC182296034288A2FA6C98F9FE328F},20171213 13:33:59.583000000
{EFF9BAF715934D53BF261FA9468A638D},20171213 13:33:59.630000000
{392F4438A7CE47D5A754FB62C193B759},20171213 13:33:59.693000000
{A9A3B127970849DE84C5F83D30476F75},20171213 13:33:59.740000000
{28A8F9F7A20A4D839767142884CEF8F0},20171213 13:33:59.803000000
{A345C3C2184B4B9386A34D282ED710CA},20171213 13:33:59.850000000
{545AB4DFD24D4C88ACD7657D9E56C839},20171213 13:33:59.913000000
{74D4351B6BFD4EC59B3CB5FEAC68ABB7},20171213 13:33:59.973000000
{894DAF262E9647559BCA9E9F240BBFB8},20171213 13:34:00.020000000
{E0D1F6CE93B94253B8BFEDD946F33997},20171213 13:34:00.083000000
{FA528E2E1D784EEE9487D0D718C767D2},20171213 13:34:00.130000000
{63BD18C52E7841EB926D390E4AA438B9},20171213 13:34:00.193000000
{8D329E52FB7A4FE3A28502751C54C378},20171213 13:34:00.257000000
{69C6AE10245E4D69A3EDB8C9B0A9ED37},20171213 13:34:00.303000000
{6AD566D578CE47FFB1C9DF2FFFC6D339},20171213 13:34:00.367000000
{1E15416C0A1445F4BF9A993E73BF596E},20171213 13:34:00.427000000
{D692CCF57B244DD384E5186A7DA72C08},20171213 13:34:00.473000000
{C06BC96C3C4A4DEF914A45AD73E8E365},20171213 13:34:00.537000000
{AAFB255000864554871ADC109E725BB4},20171213 13:34:00.600000000
{19F660F187F64360A4CCBA0435CAA4BC},20171213 13:34:00.663000000
{D9ACC7873F9F4A1EA68F9FE5AFCECFFF},20171213 13:34:00.723000000
{5E6BF670E5F9498D87098EE3508013B9},20171213 13:34:00.787000000
{573BF0BD224747B6BAD1008FC8AC8587},20171213 13:34:00.850000000
{E94A7FC10B784F9D86275A52E25ACF67},20171213 13:34:00.897000000
{D950CB8BCCB74092A6F7D73D57D50E94},20171213 13:34:01.490000000
{D34C59FDAA14427EB7957A38B6F0D600},20171213 13:34:01.740000000
{F1E7D0A0A0B0409FA3B7932F3C1C5EA6},20171213 13:34:01.943000000
{81B21B490166473DAE4189D21AA4E6F1},20171213 13:34:01.990000000
{DE3F20CAB0DB44E9873FC0D0D22B3059},20171213 13:34:02.053000000
{587A6B4F9B9948C8809F9FD1FA45DDE6},20171213 13:34:02.117000000
{4228C3107FEC4A26A134111DF42C262B},20171213 13:34:02.177000000
{A38233A1627C4DEEA5ED3A547F3411C4},20171213 13:34:02.223000000
{640DB9624E6440BC90836FFC67898D6B},20171213 13:34:02.287000000
{5C7D6E1C14E8456EA80F46DFB4CABB2F},20171213 13:34:02.350000000
{B0873E4864C3488388FCD4F64B879D4C},20171213 13:34:02.397000000
{591B3FC38CFD4E4CA70137D568BD497E},20171213 13:34:02.460000000
{0716758C91C54580B6F1637968EA8DA5},20171213 13:34:02.520000000
{8268EEB2CB7D40DBBBC3FC721BC64077},20171213 13:34:02.570000000
{B42A284DDF57474199AF177AE11792A3},20171213 13:34:02.630000000
{3160847AD9BE40629531D64A8CFA08E9},20171213 13:34:02.693000000
{112986BB53F346A8B94A6EFE5570BA9F},20171213 13:34:02.740000000
{DB7671D948FF42A28028A676E823FA9B},20171213 13:34:02.803000000
{952E6B4803B44E58ADA30607170DC157},20171213 13:34:02.867000000
{FCCE67FA94CD4153A9EEFCB1B6D5430A},20171213 13:34:02.913000000
{3DFF19CE0749413DB67F63DEC39A49A0},20171213 13:34:02.973000000
{9B477106FEF643CEB575B5A6768FA84D},20171213 13:34:03.037000000
{59304BCE1CA9418CB649AF3F898E1C8A},20171213 13:34:04.130000000
{126B75EB29CC4FDFBDA553367680DD46},20171213 13:34:04.380000000
{9ED5E278BBFA4D89B43EBAFB2661BE02},20171213 13:34:04.427000000
{37DC4B585E4C43FDB1D0D659D52FE21E},20171213 13:34:04.490000000
{18920B241CA243FA83ADC8458A15277C},20171213 13:34:04.537000000
{13A773E3B7E848E58D0795BD30D49DD5},20171213 13:34:04.600000000
{CCD7815CC07C43EB8154288B1827EB7F},20171213 13:34:04.660000000
{0E1793CB62CA483DBE2BA2AB3ED1CB17},20171213 13:34:04.710000000
{2A8A8268920D479F8C92CB9B52770579},20171213 13:34:04.770000000
{7406D970F28247C0983360DCB35807D0},20171213 13:34:04.833000000
{071D9924403446C0B359AB2C88117075},20171213 13:34:04.897000000
{127BAB81A7244154BF7905EB13DF1F87},20171213 13:34:04.943000000
{8818619B28BC424A89D86AD119006D58},20171213 13:34:05.007000000
{8AFC30A42CCA49FDB0AD75287C872354},20171213 13:34:05.067000000
{5C6C080A03E94A858131DE8130691D86},20171213 13:34:05.113000000
{D0F1D5AD5ACD4C7C8C4665C191D2679D},20171213 13:34:05.177000000
{A3DA86673CA24EEA91AA753FC2FCC74A},20171213 13:34:05.240000000
{F10B0550FADD450A9CB4D4DD47891101},20171213 13:34:05.300000000
{AE9E87015D954EC5990E65C7668A44F3},20171213 13:34:05.363000000
{5920962B209340A5B7E838C43EE74FE2},20171213 13:34:05.410000000
{254C8F4FBAA547E38028CB513F8791BE},20171213 13:34:05.473000000
{A13C20BAB9B24D44AD8A8F9631E0F682},20171213 13:34:05.520000000
{66136A2DFE874AD8B54F667A90A7DA25},20171213 13:34:05.583000000
{72CFA23422A24C1BA1CD40A521036787},20171213 13:34:05.647000000
{A154969C66EB4D7ABBDD9E60830D2B5A},20171213 13:34:05.693000000
{39D5D0ACAC2946B38A3505E5D50B90F5},20171213 13:34:05.757000000
{DA1A441F185A4069BF23715B701F13DA},20171213 13:34:05.817000000
{AE351E88E5B54979864572C2ABBEB1EF},20171213 13:34:05.863000000
{BA35A6F50DC84F2588D7BD170F369962},20171213 13:34:05.927000000
{FCB08356E8EE476F93FA3ECE97A5D337},20171213 13:34:05.990000000
{3DBD4E135C69469C91451858ECCA0C7D},20171213 13:34:06.037000000
{C2B1F4479F5442AE9410FECEEAB721DC},20171213 13:34:06.100000000
{0BB0A1C251A04ABEB170E605AB32E760},20171213 13:34:06.160000000
{00784016DB924C418E88AD05A6F637D4},20171213 13:34:06.210000000
{9C76D08606264D4F91B5CBC21F0C3A8A},20171213 13:34:06.270000000
{9DE21EF1966749D382591C84AD7C92AA},20171213 13:34:06.333000000
{FA50689E21BA42F691FF494B9DCFB4BC},20171213 13:34:06.397000000
{BD00337488CD4C49B5D54E368A586A27},20171213 13:34:07.147000000
{4591C3BEA032461B9497DE5445AB285B},20171213 13:34:07.427000000
{88C2CD1E5DCB41BD89DDDACA87DCCB6F},20171213 13:34:07.490000000
{69D7EC5B6BEF459BA9A6555CA5F77CBF},20171213 13:34:07.550000000
{C92E7233F52D40B39A665B291E1DF930},20171213 13:34:07.600000000
{1CF912BD677A4EF486AF6ECAEB7A6506},20171213 13:34:07.660000000
{3A2815F012BA49EA979662B80AC53580},20171213 13:34:07.723000000
{5BE17D5638134BADB36BB82BF2DB13B1},20171213 13:34:07.770000000
{7C0C573B1CEC43DC919D8D0E94D7C931},20171213 13:34:07.833000000
{031CFE4E00044A23B436CCF6B86A9DCE},20171213 13:34:07.897000000
{FDDE1F93B81E4219BBF4877D7A6EF4C0},20171213 13:34:08.020000000
{186CC8975A21400DB8C4BC4DFD345128},20171213 13:34:08.270000000
{BF09AE739E75458DA867440A97DD6317},20171213 13:34:08.333000000
{2442DD22E8164477B01EA517FA6CC8C1},20171213 13:34:08.397000000
{94E77673130945B3AD85F5A364CB79CE},20171213 13:34:08.443000000
{564D7574F7954194AF17A66DCA7C5600},20171213 13:34:08.507000000
{EC5828EC65B04B92A5870CE0E6FBD8CC},20171213 13:34:08.570000000
{1936351072DC4DB29A15700BFA3E4CFF},20171213 13:34:08.617000000
{2BF3E02A8631498EBA86AC159A78EAE8},20171213 13:34:08.677000000
{8A546FA642DC4950802C509319A16C18},20171213 13:34:08.740000000
{BD0A12AF89C04586B575DA4F83585B34},20171213 13:34:08.787000000
{89B2E2DBD71E41418605462287AEFDBF},20171213 13:34:08.850000000
{DFD4C88A59084DC79C04426B022D47CC},20171213 13:34:08.910000000
{4968F62F0D2C4389B594596F297D7870},20171213 13:34:08.960000000
{626F027BD142482D876A28A780F41BBF},20171213 13:34:09.020000000
{D19D9E27325944A8821EC951F9A03380},20171213 13:34:09.083000000
{90F3551B753C42C599441B33B79F00ED},20171213 13:34:09.130000000
{E6948D1D0DB64E4186543603050EC82A},20171213 13:34:09.193000000
{818566F275FC4A44AEBB6AAB3023E6C1},20171213 13:34:09.257000000
{58C9148625EF4B5A810C9E2F1A3B6F0B},20171213 13:34:09.300000000
{70EF49B31C0548EEB02A1822FB7C3AF4},20171213 13:34:09.363000000
{6E09FA43DAA44A64819D91B7FC2561EC},20171213 13:34:09.427000000
{367C812BA7544CB3866DBEADC9F3C0BB},20171213 13:34:09.490000000
{A2DC3FA97B2D499CA661E94290D0EF8C},20171213 13:34:09.550000000
{D05C5EFAF6CE4A1A95DC7F3F71C61E0B},20171213 13:34:09.600000000
{18E025B556BD41FEAC07962574F146B8},20171213 13:34:09.660000000
{483304BE00134C638141B75414283E33},20171213 13:34:09.723000000
{09BCF981FBEC44D88D88B8275644A9A9},20171213 13:34:09.770000000
{60730936DA894830B6082518F417A841},20171213 13:34:09.833000000
{64D6D57BBCE04B04BEFBD97A73B325C5},20171213 13:34:09.897000000
{87CE8CF9627A44B983BC09AC714D6AEA},20171213 13:34:09.943000000
{C011B085E5D54164AF7C278D5B68AEC3},20171213 13:34:10.007000000
{FD64DDEC12E0448A8074CEFF83AEDFC4},20171213 13:34:10.067000000
{D37FD4B729A24A35BD8FEDAC919F0F8F},20171213 13:34:10.113000000
